CommonName,TaxonomicGroup,MaxStatus,State,RegionCentroidLatitude,RegionCentroidLongitude,ManagementCategory,TimeSeriesID
Koala,Mammals,Endangered,New South Wales,-30.42953667,152.9262964,Unknown,945_3_1701_260719_m_345
Koala,Mammals,Endangered,New South Wales,-30.42953667,152.9262964,Unknown,945_3_1701_260728_m_345
Koala,Mammals,Endangered,New South Wales,-30.42953667,152.9262964,Unknown,945_3_1701_260731_m_345
Koala,Mammals,Endangered,New South Wales,-30.42953667,152.9262964,Unknown,945_3_1701_260735_m_345
Koala,Mammals,Endangered,New South Wales,-30.42953667,152.9262964,Unknown,945_3_1701_260736_m_345
Koala,Mammals,Endangered,New South Wales,-30.42953667,152.9262964,Unknown,945_3_1701_260739_m_345
Koala,Mammals,Endangered,New South Wales,-30.18246033,152.6123449,Unknown,945_3_1701_260745_m_345
Koala,Mammals,Endangered,New South Wales,-30.18246033,152.6123449,Unknown,945_3_1701_260749_m_345
Koala,Mammals,Endangered,New South Wales,-30.42953667,152.9262964,Unknown,945_3_1701_260750_m_345
Koala,Mammals,Endangered,New South Wales,-30.42953667,152.9262964,Unknown,945_3_1701_260751_m_345
Koala,Mammals,Endangered,New South Wales,-30.42953667,152.9262964,Unknown,945_3_1701_260756_m_345
Koala,Mammals,Endangered,New South Wales,-30.42953667,152.9262964,Unknown,945_3_1701_260757_m_345
Koala,Mammals,Endangered,New South Wales,-30.10754751,148.5438515,Unknown,946_223_1759_256342_m_345
Koala,Mammals,Endangered,New South Wales,-31.48919114,149.1898468,Unknown,946_223_1759_256343_m_345
Koala,Mammals,Endangered,New South Wales,-31.48919114,149.1898468,Unknown,946_223_1759_256344_m_345
Koala,Mammals,Endangered,New South Wales,-31.48919114,149.1898468,Unknown,946_223_1760_256345_m_345
Koala,Mammals,Endangered,New South Wales,-36.53324171,149.7389788,Unknown,959_3_1820_257746_m_345
Koala,Mammals,Endangered,New South Wales,-31.23160852,152.7979609,Unknown,1369_120_2492_942975_m_345
Long-footed Potoroo,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Actively managed,1465_554_392_952471_m_360
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370290_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370291_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370292_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-37.29256957,149.9129914,Actively managed,688_272_392_370293_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370294_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-37.29256957,149.9129914,Actively managed,688_272_392_370295_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370296_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370297_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370298_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370299_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370300_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370302_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-37.29256957,149.9129914,Actively managed,688_272_392_370303_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370304_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370305_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370307_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370309_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370310_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-37.29256957,149.9129914,Actively managed,688_272_392_370311_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370312_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370313_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-37.29256957,149.9129914,Actively managed,688_272_392_370314_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-37.29256957,149.9129914,Actively managed,688_272_392_370315_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-37.29256957,149.9129914,Actively managed,688_272_392_370316_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370317_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-37.29256957,149.9129914,Actively managed,688_272_392_370318_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-37.29256957,149.9129914,Actively managed,688_272_392_370319_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370320_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370321_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370322_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-37.29256957,149.9129914,Actively managed,688_272_392_370323_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-37.29256957,149.9129914,Actively managed,688_272_392_370324_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-37.29256957,149.9129914,Actively managed,688_272_392_370325_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-36.53324171,149.7389788,Actively managed,688_272_392_370326_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-37.29256957,149.9129914,Actively managed,688_272_392_370327_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-37.29256957,149.9129914,Actively managed,688_272_392_370328_m_362
Long-nosed Potoroo,Mammals,Near Threatened,New South Wales,-34.57821037,150.4553103,Actively managed,1277_357_392_390436_m_362
,Mammals,Near Threatened,Tasmania,-41.42075532,145.788359,Actively managed,962_122_500_354651_m_363
,Mammals,Near Threatened,Tasmania,-42.65599782,147.7519754,Actively managed,962_122_500_354652_m_363
,Mammals,Near Threatened,Tasmania,-42.65599782,147.7519754,Actively managed,962_122_500_354653_m_363
,Mammals,Near Threatened,Tasmania,-42.65599782,147.7519754,Actively managed,962_122_500_354654_m_363
,Mammals,Near Threatened,Tasmania,-41.42075532,145.788359,Actively managed,962_267_1864_354655_m_363
,Mammals,Near Threatened,Tasmania,-42.65599782,147.7519754,Actively managed,962_267_1864_354656_m_363
,Mammals,Near Threatened,Tasmania,-42.65599782,147.7519754,Actively managed,962_267_1864_354657_m_363
,Mammals,Near Threatened,Tasmania,-42.65599782,147.7519754,Actively managed,962_267_1864_354658_m_363
Long-nosed Potoroo (northern),Mammals,Vulnerable,New South Wales,-29.24588835,153.2593919,Actively managed,800_4_392_371234_m_364
Long-nosed Potoroo (northern),Mammals,Vulnerable,New South Wales,-29.24588835,153.2593919,Actively managed,800_4_392_371236_m_364
Long-nosed Potoroo (northern),Mammals,Vulnerable,New South Wales,-29.24588835,153.2593919,Actively managed,800_4_392_371237_m_364
Long-nosed Potoroo (northern),Mammals,Vulnerable,New South Wales,-29.24588835,153.2593919,Actively managed,800_4_392_371238_m_364
Long-nosed Potoroo (northern),Mammals,Vulnerable,New South Wales,-29.24588835,153.2593919,Actively managed,800_4_392_371239_m_364
Long-nosed Potoroo (northern),Mammals,Vulnerable,New South Wales,-29.24588835,153.2593919,Actively managed,800_4_392_371242_m_364
Long-nosed Potoroo (northern),Mammals,Vulnerable,New South Wales,-29.24588835,153.2593919,Actively managed,800_4_392_371244_m_364
Long-nosed Potoroo (northern),Mammals,Vulnerable,Queensland,-28.1389383,152.7925025,Actively managed,827_396_2384_732091_m_364
Long-nosed Potoroo (southern mainland),Mammals,Vulnerable,New South Wales,-36.53324171,149.7389788,Actively managed,952_3_486_257576_m_365
Long-nosed Potoroo (southern mainland),Mammals,Vulnerable,New South Wales,-36.53324171,149.7389788,No management,952_3_486_257577_m_365
Carpentarian Pseudantechinus,Mammals,Near Threatened,Northern Territory,-15.88200079,136.5455433,Actively managed,851_2_393_387494_m_368
"Western Ringtail Possum, Ngwayir, Womp, Woder, Ngoor, Ngoolangit",Mammals,Critically Endangered,Western Australia,-34.15050767,116.6498318,Actively managed,614_99_430_381977_m_372
"Western Ringtail Possum, Ngwayir, Womp, Woder, Ngoor, Ngoolangit",Mammals,Critically Endangered,Western Australia,-34.15050767,116.6498318,Actively managed,614_99_430_381978_m_372
"Western Ringtail Possum, Ngwayir, Womp, Woder, Ngoor, Ngoolangit",Mammals,Critically Endangered,Western Australia,-34.15050767,116.6498318,Actively managed,614_99_430_381979_m_372
"Western Ringtail Possum, Ngwayir, Womp, Woder, Ngoor, Ngoolangit",Mammals,Critically Endangered,Western Australia,-34.15050767,116.6498318,Actively managed,1105_2_2072_369484_m_372
Kakadu Pebble-mound Mouse,Mammals,Vulnerable,Northern Territory,-12.96289089,133.073796,Unknown,443_2_294_251554_m_386
Kakadu Pebble-mound Mouse,Mammals,Vulnerable,Northern Territory,-12.72421308,131.1774919,Unknown,443_2_294_251661_m_386
Kakadu Pebble-mound Mouse,Mammals,Vulnerable,Northern Territory,-13.42007809,132.0247895,Unknown,443_2_294_251667_m_386
Kakadu Pebble-mound Mouse,Mammals,Vulnerable,Northern Territory,-12.72421308,131.1774919,Unknown,443_2_294_251668_m_386
Kakadu Pebble-mound Mouse,Mammals,Vulnerable,Northern Territory,-12.72421308,131.1774919,Unknown,443_2_294_251669_m_386
Kakadu Pebble-mound Mouse,Mammals,Vulnerable,Northern Territory,-12.72421308,131.1774919,Unknown,443_2_294_251675_m_386
Kakadu Pebble-mound Mouse,Mammals,Vulnerable,Northern Territory,-14.28789015,131.6463585,Unknown,443_2_294_251679_m_386
Kakadu Pebble-mound Mouse,Mammals,Vulnerable,Northern Territory,-14.28789015,131.6463585,Unknown,443_2_294_251680_m_386
Kakadu Pebble-mound Mouse,Mammals,Vulnerable,Northern Territory,-14.28789015,131.6463585,Unknown,443_2_294_251682_m_386
Kakadu Pebble-mound Mouse,Mammals,Vulnerable,Northern Territory,-13.42007809,132.0247895,Unknown,443_2_294_251694_m_386
Kakadu Pebble-mound Mouse,Mammals,Vulnerable,Northern Territory,-12.72421308,131.1774919,Unknown,443_2_294_251695_m_386
"Shark Bay Mouse, Djoongari, Alice Springs Mouse",Mammals,Vulnerable,Western Australia,-24.98923633,113.1087818,Actively managed,609_97_2261_955758_m_390
"Shark Bay Mouse, Djoongari, Alice Springs Mouse",Mammals,Vulnerable,Western Australia,-20.66052834,117.0795967,Actively managed,617_97_2261_955753_m_390
"Konoom, Smoky Mouse",Mammals,Endangered,New South Wales,-36.53324171,149.7389788,Unknown,943_394_2380_401209_m_391
"Konoom, Smoky Mouse",Mammals,Endangered,New South Wales,-36.53324171,149.7389788,Unknown,1349_394_2376_609743_m_391
"Konoom, Smoky Mouse",Mammals,Endangered,New South Wales,-36.53324171,149.7389788,Unknown,1350_394_2378_609741_m_391
New Holland Mouse,Mammals,Vulnerable,New South Wales,-34.22470711,151.0051801,Actively managed,991_2_1685_260375_m_399
New Holland Mouse,Mammals,Vulnerable,Victoria,-38.32100885,144.2402249,Actively managed,1004_3_1978_258028_m_399
New Holland Mouse,Mammals,Vulnerable,Victoria,-38.32100885,144.2402249,Actively managed,1004_3_1978_258029_m_399
New Holland Mouse,Mammals,Vulnerable,Victoria,-38.32100885,144.2402249,Actively managed,1004_3_1978_258030_m_399
New Holland Mouse,Mammals,Vulnerable,Victoria,-38.32100885,144.2402249,Actively managed,1004_3_1978_258031_m_399
New Holland Mouse,Mammals,Vulnerable,Victoria,-38.32100885,144.2402249,Actively managed,1004_3_1978_258032_m_399
New Holland Mouse,Mammals,Vulnerable,Victoria,-38.32100885,144.2402249,Actively managed,1004_3_1978_258033_m_399
New Holland Mouse,Mammals,Vulnerable,Victoria,-38.32100885,144.2402249,Actively managed,1004_3_1978_258034_m_399
Hastings River Mouse,Mammals,Endangered,Queensland,-28.1389383,152.7925025,Actively managed,827_396_2476_732092_m_401
Hastings River Mouse,Mammals,Endangered,Queensland,-28.1389383,152.7925025,Actively managed,827_396_2476_732093_m_401
Hastings River Mouse,Mammals,Endangered,Queensland,-28.1389383,152.7925025,No management,827_396_2476_732094_m_401
Hastings River Mouse,Mammals,Endangered,Queensland,-27.29060711,151.4271932,Actively managed,827_396_2476_732095_m_401
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951337_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951338_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951339_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951340_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951342_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951343_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951345_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951346_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951347_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951348_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951349_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951350_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951352_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951354_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951355_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951356_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951357_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951358_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951359_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951360_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951361_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951362_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951363_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951364_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951365_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951366_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951367_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951368_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951369_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951370_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951371_m_404
Heath Rat,Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951372_m_404
Spectacled Flying-fox,Mammals,Endangered,Queensland,-16.09418496,145.3601964,Unknown,1431_2_2242_949626_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-16.09418496,145.3601964,Unknown,1431_2_2242_949627_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-16.09418496,145.3601964,Unknown,1431_2_2242_949628_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-16.09418496,145.3601964,Unknown,1431_2_2242_949629_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-16.09418496,145.3601964,Unknown,1431_2_2242_949630_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-16.09418496,145.3601964,Unknown,1431_2_2242_949631_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-16.09418496,145.3601964,Unknown,1431_2_2242_949632_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-16.09418496,145.3601964,Unknown,1431_2_2242_949633_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949634_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949635_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949636_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949637_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-16.5884132,145.709142,Unknown,1431_2_2242_949638_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949639_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-16.5884132,145.709142,Unknown,1431_2_2242_949640_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-16.5884132,145.709142,Unknown,1431_2_2242_949641_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949642_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949643_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949644_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949645_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949646_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949647_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949648_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-16.45259805,144.7336049,Unknown,1431_2_2242_949649_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-16.45259805,144.7336049,Unknown,1431_2_2242_949650_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-16.45259805,144.7336049,Unknown,1431_2_2242_949651_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-16.45259805,144.7336049,Unknown,1431_2_2242_949652_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949653_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-16.45259805,144.7336049,Unknown,1431_2_2242_949654_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949655_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949656_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949657_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949658_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949659_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949660_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949661_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949662_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949663_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.43534171,145.7600259,Unknown,1431_2_2242_949664_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949665_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.42540421,145.5410436,Unknown,1431_2_2242_949666_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.43534171,145.7600259,Unknown,1431_2_2242_949667_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.43534171,145.7600259,Unknown,1431_2_2242_949668_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949669_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949670_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949671_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949672_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.42540421,145.5410436,Unknown,1431_2_2242_949673_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949674_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-17.27687556,146.0728591,Unknown,1431_2_2242_949675_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-18.17527419,146.2083487,Unknown,1431_2_2242_949676_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-18.17527419,146.2083487,Unknown,1431_2_2242_949677_m_409
Spectacled Flying-fox,Mammals,Endangered,Queensland,-18.76298318,146.4544179,Unknown,1431_2_2242_949678_m_409
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259213_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259214_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259215_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259216_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259217_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259218_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259219_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259220_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259221_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259222_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259223_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259225_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259226_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259227_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259228_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259229_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259230_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259231_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259232_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259233_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259234_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259235_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259236_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259237_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259240_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259241_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259242_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259243_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259244_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259245_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259246_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259247_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259249_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259250_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259251_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259252_m_413
Christmas Island Flying Fox,Mammals,Critically Endangered,Commonwealth,-10.483864,105.6301227,Unknown,691_2_497_259253_m_413
