CommonName,TaxonomicGroup,MaxStatus,State,RegionCentroidLatitude,RegionCentroidLongitude,ManagementCategory,TimeSeriesID
Lesser Swamp-orchid,Plants,Endangered,New South Wales,-29.82068434,153.4153938,Actively managed,1033_202_1989_267817_p_61041
Lesser Swamp-orchid,Plants,Endangered,New South Wales,-29.82068434,153.4153938,Actively managed,1033_202_1989_267818_p_61041
Lesser Swamp-orchid,Plants,Endangered,Queensland,-25.26705056,148.2195359,Actively managed,1386_2_2497_943954_p_61041
Lesser Swamp-orchid,Plants,Endangered,Queensland,-25.26705056,148.2195359,Actively managed,1386_2_2497_943955_p_61041
Lesser Swamp-orchid,Plants,Endangered,Queensland,-25.26705056,148.2195359,Actively managed,1386_2_2497_943956_p_61041
"Davies' Waxflower, St Helens Waxflower",Plants,Critically Endangered,Tasmania,-40.43566564,147.8210816,Actively managed,933_2_1670_250775_p_61178
"Davies' Waxflower, St Helens Waxflower",Plants,Critically Endangered,Tasmania,-40.43566564,147.8210816,Actively managed,933_2_1670_250776_p_61178
Lowan Phebalium,Plants,Vulnerable,South Australia,-35.64006379,140.609955,Unknown,916_2_1538_369460_p_61233
Lowan Phebalium,Plants,Vulnerable,South Australia,-35.64006379,140.609955,Unknown,916_2_1538_369461_p_61233
Lowan Phebalium,Plants,Vulnerable,South Australia,-35.64006379,140.609955,Unknown,916_2_1538_369462_p_61233
Lowan Phebalium,Plants,Vulnerable,South Australia,-35.64006379,140.609955,Actively managed,916_2_1538_369463_p_61233
Lowan Phebalium,Plants,Vulnerable,South Australia,-35.64006379,140.609955,Unknown,916_2_1538_369464_p_61233
Lowan Phebalium,Plants,Vulnerable,South Australia,-35.64006379,140.609955,Actively managed,916_2_1538_369465_p_61233
Lowan Phebalium,Plants,Vulnerable,South Australia,-35.64006379,140.609955,Unknown,916_2_1538_369466_p_61233
Silver Candles,Plants,Vulnerable,South Australia,-33.79845532,134.7934883,No management,879_183_1313_250547_p_63556
Cotoneaster Pomaderris,Plants,Endangered,New South Wales,-34.87182416,149.9592602,Unknown,907_2_1428_390666_p_64799
Cotoneaster Pomaderris,Plants,Endangered,New South Wales,-34.87182416,149.9592602,Unknown,907_2_1428_390667_p_64799
Cotoneaster Pomaderris,Plants,Endangered,New South Wales,-34.87182416,149.9592602,Unknown,907_2_1428_390668_p_64799
Cotoneaster Pomaderris,Plants,Endangered,New South Wales,-34.87182416,149.9592602,Unknown,907_2_1428_390669_p_64799
Cotoneaster Pomaderris,Plants,Endangered,New South Wales,-34.22528357,150.3223691,Unknown,907_2_1428_390670_p_64799
Cotoneaster Pomaderris,Plants,Endangered,New South Wales,-34.22528357,150.3223691,Unknown,907_2_1428_390671_p_64799
Cotoneaster Pomaderris,Plants,Endangered,New South Wales,-34.22528357,150.3223691,Unknown,907_2_1428_390672_p_64799
Cotoneaster Pomaderris,Plants,Endangered,New South Wales,-34.22528357,150.3223691,Unknown,907_2_1428_390673_p_64799
Cotoneaster Pomaderris,Plants,Endangered,New South Wales,-34.22528357,150.3223691,Unknown,907_2_1428_390674_p_64799
Cotoneaster Pomaderris,Plants,Endangered,New South Wales,-34.22528357,150.3223691,Unknown,907_2_1428_390675_p_64799
,Plants,Critically Endangered,New South Wales,-34.87182416,149.9592602,No management,905_2_2366_401009_p_64801
,Plants,Critically Endangered,New South Wales,-34.87182416,149.9592602,Actively managed,905_2_2366_401010_p_64801
Pale Pomaderris,Plants,Vulnerable,New South Wales,-36.13965496,149.1056612,Unknown,907_2_1428_390677_p_64867
Pale Pomaderris,Plants,Vulnerable,New South Wales,-36.53324171,149.7389788,Unknown,907_2_1430_390676_p_64867
Concave Pomaderris,Plants,Vulnerable,Victoria,-37.21970708,144.8841341,Unknown,958_2_1897_372907_p_64936
Concave Pomaderris,Plants,Vulnerable,Victoria,-37.21970708,144.8841341,Unknown,958_2_1897_372931_p_64936
Concave Pomaderris,Plants,Vulnerable,Victoria,-37.21970708,144.8841341,Unknown,958_2_1897_372938_p_64936
Concave Pomaderris,Plants,Vulnerable,Victoria,-37.21970708,144.8841341,Unknown,958_2_1897_372945_p_64936
Concave Pomaderris,Plants,Vulnerable,Victoria,-37.21970708,144.8841341,Unknown,958_2_1897_373144_p_64936
Concave Pomaderris,Plants,Vulnerable,Victoria,-37.21970708,144.8841341,Unknown,958_2_1897_373459_p_64936
Concave Pomaderris,Plants,Vulnerable,Victoria,-37.21970708,144.8841341,Unknown,958_2_1897_373838_p_64936
"Jervis Bay Leek Orchid, Culburra Leek-orchid, Kinghorn Point Leek-orchid",Plants,Endangered,New South Wales,-35.26523623,150.6600222,No management,903_2_2488_942967_p_65296
Crowded Leek-Orchid,Plants,Endangered,Tasmania,-42.56615211,145.6211809,Actively managed,862_2_1271_249987_p_65305
"Maroon Leek-orchid, Slaty Leek-orchid, Stout Leek-orchid, French's Leek-orchid, Swamp Leek-orchid",Plants,Endangered,South Australia,-37.34930962,140.0267898,Unknown,917_2_389_252295_p_65310
"Maroon Leek-orchid, Slaty Leek-orchid, Stout Leek-orchid, French's Leek-orchid, Swamp Leek-orchid",Plants,Endangered,South Australia,-37.34930962,140.0267898,Unknown,917_2_389_252296_p_65310
"Maroon Leek-orchid, Slaty Leek-orchid, Stout Leek-orchid, French's Leek-orchid, Swamp Leek-orchid",Plants,Endangered,South Australia,-37.34930962,140.0267898,Unknown,917_2_389_252297_p_65310
"Maroon Leek-orchid, Slaty Leek-orchid, Stout Leek-orchid, French's Leek-orchid, Swamp Leek-orchid",Plants,Endangered,South Australia,-37.34930962,140.0267898,Unknown,917_2_389_252298_p_65310
"Maroon Leek-orchid, Slaty Leek-orchid, Stout Leek-orchid, French's Leek-orchid, Swamp Leek-orchid",Plants,Endangered,South Australia,-37.34930962,140.0267898,Unknown,917_2_389_252299_p_65310
Pale Leek-orchid,Plants,Vulnerable,South Australia,-32.48331644,138.2653766,No management,880_2_1315_250549_p_65321
Tarengo Leek Orchid,Plants,Endangered,Australian Capital Territory,-35.43401712,149.060159,Actively managed,888_2_1325_953774_p_65324
Tarengo Leek Orchid,Plants,Endangered,New South Wales,-34.1382346,148.3763939,Actively managed,1283_2_2368_400985_p_65324
Tarengo Leek Orchid,Plants,Endangered,New South Wales,-34.1382346,148.3763939,Actively managed,1283_2_2368_400986_p_65324
Tarengo Leek Orchid,Plants,Endangered,New South Wales,-34.1382346,148.3763939,Actively managed,1283_2_2368_400987_p_65324
Tarengo Leek Orchid,Plants,Endangered,New South Wales,-34.1382346,148.3763939,Actively managed,1283_2_2368_400988_p_65324
Tarengo Leek Orchid,Plants,Endangered,New South Wales,-36.13965496,149.1056612,Actively managed,1283_2_2368_400989_p_65324
Pretty Leek-orchid,Plants,Critically Endangered,Tasmania,-40.43566564,147.8210816,Actively managed,868_2_1275_249989_p_65326
Fragrant Leek-orchid,Plants,Endangered,Victoria,-37.84704817,143.2517563,Unknown,958_2_1897_372787_p_65336
Fragrant Leek-orchid,Plants,Endangered,Victoria,-37.84704817,143.2517563,Unknown,958_2_1897_373064_p_65336
Fragrant Leek-orchid,Plants,Endangered,Victoria,-37.84704817,143.2517563,Unknown,958_2_1897_373183_p_65336
Fragrant Leek-orchid,Plants,Endangered,Victoria,-37.84704817,143.2517563,Unknown,958_2_1897_373734_p_65336
Fragrant Leek-orchid,Plants,Endangered,Victoria,-37.84704817,143.2517563,Unknown,958_2_1897_373862_p_65336
Monarto Mintbush,Plants,Endangered,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369449_p_65546
Monarto Mintbush,Plants,Endangered,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369450_p_65546
Monarto Mintbush,Plants,Endangered,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369451_p_65546
Monarto Mintbush,Plants,Endangered,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369452_p_65546
Monarto Mintbush,Plants,Endangered,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369453_p_65546
Monarto Mintbush,Plants,Endangered,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369454_p_65546
Monarto Mintbush,Plants,Endangered,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369455_p_65546
Monarto Mintbush,Plants,Endangered,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369456_p_65546
Monarto Mintbush,Plants,Endangered,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369457_p_65546
Monarto Mintbush,Plants,Endangered,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369458_p_65546
Monarto Mintbush,Plants,Endangered,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369459_p_65546
Monarto Mintbush,Plants,Endangered,South Australia,-35.97157537,139.9875087,Unknown,918_2_1523_269720_p_65546
Monarto Mintbush,Plants,Endangered,South Australia,-35.97157537,139.9875087,Unknown,918_2_1523_269721_p_65546
Monarto Mintbush,Plants,Endangered,South Australia,-35.97157537,139.9875087,Unknown,918_2_1523_269722_p_65546
Monarto Mintbush,Plants,Endangered,South Australia,-35.97157537,139.9875087,Unknown,918_2_1523_269723_p_65546
Monarto Mintbush,Plants,Endangered,South Australia,-35.97157537,139.9875087,Unknown,918_2_1523_269724_p_65546
Monarto Mintbush,Plants,Endangered,South Australia,-35.97157537,139.9875087,Unknown,918_2_1523_269725_p_65546
Monarto Mintbush,Plants,Endangered,South Australia,-35.97157537,139.9875087,Unknown,918_2_1523_269726_p_65546
Monarto Mintbush,Plants,Endangered,South Australia,-35.97157537,139.9875087,No management,918_2_1526_269728_p_65546
Monarto Mintbush,Plants,Endangered,South Australia,-35.97157537,139.9875087,No management,918_2_1526_269734_p_65546
Wellington Mintbush,Plants,Vulnerable,Victoria,-38.38643205,146.2603928,Unknown,958_2_1144_373190_p_65549
Wellington Mintbush,Plants,Vulnerable,Victoria,-38.38643205,146.2603928,Unknown,958_2_1897_372719_p_65549
Wellington Mintbush,Plants,Vulnerable,Victoria,-38.38643205,146.2603928,Unknown,958_2_1897_372842_p_65549
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276383_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276384_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276385_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276386_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276387_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276388_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276391_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276392_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276393_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276394_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276395_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276396_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276397_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276398_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276399_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276400_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276401_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276402_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276403_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276404_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276405_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276406_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276407_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276408_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276409_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276410_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276411_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276412_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276413_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276414_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276415_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276416_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276417_p_65567
Somersby Mintbush,Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,994_247_1956_276418_p_65567
Swamp Mint-bush,Plants,Critically Endangered,New South Wales,-29.24588835,153.2593919,No management,1002_2_2021_269181_p_65607
Swamp Mint-bush,Plants,Critically Endangered,New South Wales,-29.24588835,153.2593919,No management,1002_2_2021_269182_p_65607
Swamp Mint-bush,Plants,Critically Endangered,New South Wales,-29.24588835,153.2593919,No management,1002_2_2021_269183_p_65607
Swamp Mint-bush,Plants,Critically Endangered,New South Wales,-29.24588835,153.2593919,No management,1002_2_2021_269184_p_65607
Swamp Mint-bush,Plants,Critically Endangered,New South Wales,-29.24588835,153.2593919,No management,1002_2_2021_269185_p_65607
Swamp Mint-bush,Plants,Critically Endangered,New South Wales,-29.24588835,153.2593919,No management,1002_2_2021_269186_p_65607
Swamp Mint-bush,Plants,Critically Endangered,New South Wales,-29.24588835,153.2593919,No management,1002_2_2021_269187_p_65607
Sandhill Greenhood Orchid,Plants,Vulnerable,South Australia,-35.77465865,139.2177927,No management,881_2_1317_250551_p_66311
Sandhill Greenhood Orchid,Plants,Vulnerable,South Australia,-33.91392283,137.9381525,No management,1251_348_1670_611813_p_66311
Sandhill Greenhood Orchid,Plants,Vulnerable,South Australia,-33.91392283,137.9381525,No management,1251_348_1670_611814_p_66311
Sandhill Greenhood Orchid,Plants,Vulnerable,South Australia,-33.91392283,137.9381525,No management,1251_348_1670_611819_p_66311
Sandhill Greenhood Orchid,Plants,Vulnerable,South Australia,-33.91392283,137.9381525,No management,1251_348_1670_611820_p_66311
Sandhill Greenhood Orchid,Plants,Vulnerable,South Australia,-33.91392283,137.9381525,No management,1251_348_1670_611821_p_66311
Sandhill Greenhood Orchid,Plants,Vulnerable,South Australia,-33.91392283,137.9381525,No management,1251_348_1670_611822_p_66311
Sandhill Greenhood Orchid,Plants,Vulnerable,South Australia,-33.91392283,137.9381525,No management,1251_348_1670_611823_p_66311
Sandhill Greenhood Orchid,Plants,Vulnerable,South Australia,-33.91392283,137.9381525,No management,1251_348_1670_611824_p_66311
Sandhill Greenhood Orchid,Plants,Vulnerable,South Australia,-33.91392283,137.9381525,No management,1251_348_1670_611825_p_66311
Basalt Greenhood,Plants,Endangered,Victoria,-37.84704817,143.2517563,Unknown,958_2_1897_373687_p_66313
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,882_2_1320_250553_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1335_612013_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1335_612014_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1335_612015_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1335_612016_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1335_612017_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1335_612019_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1335_612020_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1335_612021_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1335_612035_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1335_612036_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1335_612038_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1335_612039_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1335_612044_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1335_612045_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1335_612046_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1335_612047_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_611564_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_611993_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_611994_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_611995_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_611996_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_611997_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_611998_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_611999_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612002_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612003_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612004_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612006_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612007_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612008_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612010_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612022_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612023_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612024_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612025_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612026_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612027_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612028_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612029_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612030_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612031_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612032_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612033_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612037_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612041_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612042_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_612049_p_66327
Leafy Greenhood,Plants,Vulnerable,South Australia,-34.88766404,138.7623028,No management,1251_348_2199_612005_p_66327
Lowly Greenhood,Plants,Endangered,South Australia,-32.62683095,139.5561686,Unknown,911_201_1491_252265_p_66331
Lowly Greenhood,Plants,Endangered,South Australia,-32.62683095,139.5561686,Unknown,911_201_1491_252269_p_66331
Lowly Greenhood,Plants,Endangered,South Australia,-33.59852723,138.730096,Unknown,911_201_1491_252271_p_66331
Lowly Greenhood,Plants,Endangered,South Australia,-32.62683095,139.5561686,Unknown,911_201_1491_252274_p_66331
Lowly Greenhood,Plants,Endangered,South Australia,-32.62683095,139.5561686,Unknown,911_201_1491_252277_p_66331
Lowly Greenhood,Plants,Endangered,South Australia,-32.62683095,139.5561686,Unknown,911_2_1493_252264_p_66331
Lowly Greenhood,Plants,Endangered,South Australia,-32.62683095,139.5561686,Unknown,911_2_1493_252266_p_66331
Lowly Greenhood,Plants,Endangered,South Australia,-32.62683095,139.5561686,Unknown,911_2_1493_252268_p_66331
Lowly Greenhood,Plants,Endangered,South Australia,-33.59852723,138.730096,Unknown,911_2_1493_252270_p_66331
Lowly Greenhood,Plants,Endangered,South Australia,-32.62683095,139.5561686,Unknown,911_2_1493_252272_p_66331
Lowly Greenhood,Plants,Endangered,South Australia,-32.62683095,139.5561686,Unknown,911_2_1493_252276_p_66331
Lowly Greenhood,Plants,Endangered,South Australia,-32.62683095,139.5561686,Unknown,911_2_1493_252278_p_66331
Lowly Greenhood,Plants,Endangered,South Australia,-32.62683095,139.5561686,Unknown,911_202_1495_252273_p_66331
"Illawarra Greenhood, Rufa Greenhood, Pouched Greenhood",Plants,Endangered,New South Wales,-34.66180604,150.8782982,Unknown,1471_474_2651_952841_p_66338
"Illawarra Greenhood, Rufa Greenhood, Pouched Greenhood",Plants,Endangered,New South Wales,-35.26523623,150.6600222,Unknown,1471_474_2651_952842_p_66338
"Illawarra Greenhood, Rufa Greenhood, Pouched Greenhood",Plants,Endangered,New South Wales,-32.52013869,151.1890475,Unknown,1471_474_2651_952843_p_66338
"Illawarra Greenhood, Rufa Greenhood, Pouched Greenhood",Plants,Endangered,New South Wales,-34.66180604,150.8782982,Unknown,1471_474_2651_952844_p_66338
,Plants,Critically Endangered,New South Wales,-33.14247789,149.9850264,Unknown,899_566_2733_952836_p_67132
"Scrub Turpentine, Brown Malletwood",Plants,Critically Endangered,Queensland,-27.1534329,152.8243086,Unknown,1045_2_398_269752_p_69275
"Scrub Turpentine, Brown Malletwood",Plants,Critically Endangered,Queensland,-27.1534329,152.8243086,Unknown,1045_2_398_269753_p_69275
"Scrub Turpentine, Brown Malletwood",Plants,Critically Endangered,Queensland,-27.1534329,152.8243086,Unknown,1045_2_398_269754_p_69275
"Scrub Turpentine, Brown Malletwood",Plants,Critically Endangered,Queensland,-27.1534329,152.8243086,Unknown,1045_2_398_269755_p_69275
"Scrub Turpentine, Brown Malletwood",Plants,Critically Endangered,Queensland,-27.1534329,152.8243086,Unknown,1045_2_398_269756_p_69275
"Scrub Turpentine, Brown Malletwood",Plants,Critically Endangered,Queensland,-27.1534329,152.8243086,Unknown,1045_2_398_269757_p_69275
"Scrub Turpentine, Brown Malletwood",Plants,Critically Endangered,Queensland,-27.1534329,152.8243086,Unknown,1045_2_398_269758_p_69275
"Scrub Turpentine, Brown Malletwood",Plants,Critically Endangered,Queensland,-27.1534329,152.8243086,Unknown,1045_2_398_269759_p_69275
Button Wrinklewort,Plants,Endangered,Victoria,-37.84704817,143.2517563,Actively managed,1056_2_1345_374001_p_70390
"Stiff Groundsel, Behr's Groundsel",Plants,Endangered,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_372751_p_72472
"Stiff Groundsel, Behr's Groundsel",Plants,Endangered,Victoria,-35.83762242,144.789927,Unknown,958_2_1897_372941_p_72472
"Stiff Groundsel, Behr's Groundsel",Plants,Endangered,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373063_p_72472
"Stiff Groundsel, Behr's Groundsel",Plants,Endangered,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373595_p_72472
"Large-fruit Fireweed, Large-fruit Groundsel",Plants,Vulnerable,South Australia,-35.97157537,139.9875087,Actively managed,871_2_1288_250492_p_72607
"Large-fruit Fireweed, Large-fruit Groundsel",Plants,Vulnerable,South Australia,-35.97157537,139.9875087,Actively managed,871_2_1288_250493_p_72607
"Large-fruit Fireweed, Large-fruit Groundsel",Plants,Vulnerable,South Australia,-35.97157537,139.9875087,Actively managed,871_2_1288_250494_p_72607
"Large-fruit Fireweed, Large-fruit Groundsel",Plants,Vulnerable,South Australia,-35.97157537,139.9875087,Actively managed,871_2_1288_250495_p_72607
"Large-fruit Fireweed, Large-fruit Groundsel",Plants,Vulnerable,South Australia,-35.97157537,139.9875087,Actively managed,871_2_1288_250496_p_72607
"Large-fruit Fireweed, Large-fruit Groundsel",Plants,Vulnerable,South Australia,-35.97157537,139.9875087,Actively managed,871_2_1288_250497_p_72607
"Large-fruit Fireweed, Large-fruit Groundsel",Plants,Vulnerable,Victoria,-36.85791566,143.9087018,Unknown,958_2_1897_372920_p_72607
"Large-fruit Fireweed, Large-fruit Groundsel",Plants,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,958_2_1897_373001_p_72607
"Large-fruit Fireweed, Large-fruit Groundsel",Plants,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,958_2_1897_373179_p_72607
"Large-fruit Fireweed, Large-fruit Groundsel",Plants,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,958_2_1897_373679_p_72607
"Large-fruit Fireweed, Large-fruit Groundsel",Plants,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,958_2_1897_373730_p_72607
"Large-fruit Fireweed, Large-fruit Groundsel",Plants,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,958_2_1897_373766_p_72607
"Large-fruit Fireweed, Large-fruit Groundsel",Plants,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,958_2_1897_373772_p_72607
"Large-fruit Fireweed, Large-fruit Groundsel",Plants,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,958_2_1897_373861_p_72607
